,Column1,Unnamed: 0,Name,City,CuisineStyle,Ranking,Rating,Price Range,NumberofReviews,Reviews,URL_TA,ID_TA,lat,lng
169,27766,14,KoD Vesterbro,Copenhagen, 'European',15,4.5,$$ - $$$,361,"[['Great food. Only let down by forgetful ser...', 'Delicious and very well presented.'], ['01/03/2018', '12/28/2017']]",/Restaurant_Review-g189541-d10021446-Reviews-KoD_Vesterbro-Copenhagen_Zealand.html,d10021446,55.67462,12.56449
170,27766,14,KoD Vesterbro,Copenhagen, 'Danish',15,4.5,$$ - $$$,361,"[['Great food. Only let down by forgetful ser...', 'Delicious and very well presented.'], ['01/03/2018', '12/28/2017']]",/Restaurant_Review-g189541-d10021446-Reviews-KoD_Vesterbro-Copenhagen_Zealand.html,d10021446,55.67462,12.56449
171,27766,14,KoD Vesterbro,Copenhagen, 'Gluten Free Options',15,4.5,$$ - $$$,361,"[['Great food. Only let down by forgetful ser...', 'Delicious and very well presented.'], ['01/03/2018', '12/28/2017']]",/Restaurant_Review-g189541-d10021446-Reviews-KoD_Vesterbro-Copenhagen_Zealand.html,d10021446,55.67462,12.56449
172,29861,0,Mulberry Garden,Dublin,Irish',1,4.5,$$$$,609,"[['Great Experience on Food and Service - Str...', 'Great food and super professional staff!'], ['01/08/2018', '01/02/2018']]",/Restaurant_Review-g186605-d2239110-Reviews-Mulberry_Garden-Dublin_County_Dublin.html,d2239110,53.37105,-6.37703
173,29861,0,Mulberry Garden,Dublin, 'European',1,4.5,$$$$,609,"[['Great Experience on Food and Service - Str...', 'Great food and super professional staff!'], ['01/08/2018', '01/02/2018']]",/Restaurant_Review-g186605-d2239110-Reviews-Mulberry_Garden-Dublin_County_Dublin.html,d2239110,53.37105,-6.37703
174,29861,0,Mulberry Garden,Dublin, 'Contemporary',1,4.5,$$$$,609,"[['Great Experience on Food and Service - Str...', 'Great food and super professional staff!'], ['01/08/2018', '01/02/2018']]",/Restaurant_Review-g186605-d2239110-Reviews-Mulberry_Garden-Dublin_County_Dublin.html,d2239110,53.37105,-6.37703
175,29861,0,Mulberry Garden,Dublin, 'Vegetarian Friendly',1,4.5,$$$$,609,"[['Great Experience on Food and Service - Str...', 'Great food and super professional staff!'], ['01/08/2018', '01/02/2018']]",/Restaurant_Review-g186605-d2239110-Reviews-Mulberry_Garden-Dublin_County_Dublin.html,d2239110,53.37105,-6.37703
176,29861,0,Mulberry Garden,Dublin, 'Vegan Options',1,4.5,$$$$,609,"[['Great Experience on Food and Service - Str...', 'Great food and super professional staff!'], ['01/08/2018', '01/02/2018']]",/Restaurant_Review-g186605-d2239110-Reviews-Mulberry_Garden-Dublin_County_Dublin.html,d2239110,53.37105,-6.37703
177,29861,0,Mulberry Garden,Dublin, 'Gluten Free Options',1,4.5,$$$$,609,"[['Great Experience on Food and Service - Str...', 'Great food and super professional staff!'], ['01/08/2018', '01/02/2018']]",/Restaurant_Review-g186605-d2239110-Reviews-Mulberry_Garden-Dublin_County_Dublin.html,d2239110,53.37105,-6.37703
178,29862,1,Bloom Brasserie,Dublin,Irish',2,4.5,$$ - $$$,1329,"[['Good but no wow factor', 'Great Brunch'], ['01/06/2018', '01/06/2018']]",/Restaurant_Review-g186605-d1587791-Reviews-Bloom_Brasserie-Dublin_County_Dublin.html,d1587791,53.33376,-6.24474
179,29862,1,Bloom Brasserie,Dublin, 'European',2,4.5,$$ - $$$,1329,"[['Good but no wow factor', 'Great Brunch'], ['01/06/2018', '01/06/2018']]",/Restaurant_Review-g186605-d1587791-Reviews-Bloom_Brasserie-Dublin_County_Dublin.html,d1587791,53.33376,-6.24474
180,29862,1,Bloom Brasserie,Dublin, 'Wine Bar',2,4.5,$$ - $$$,1329,"[['Good but no wow factor', 'Great Brunch'], ['01/06/2018', '01/06/2018']]",/Restaurant_Review-g186605-d1587791-Reviews-Bloom_Brasserie-Dublin_County_Dublin.html,d1587791,53.33376,-6.24474
181,29862,1,Bloom Brasserie,Dublin, 'Central European',2,4.5,$$ - $$$,1329,"[['Good but no wow factor', 'Great Brunch'], ['01/06/2018', '01/06/2018']]",/Restaurant_Review-g186605-d1587791-Reviews-Bloom_Brasserie-Dublin_County_Dublin.html,d1587791,53.33376,-6.24474
182,29862,1,Bloom Brasserie,Dublin, 'Vegetarian Friendly',2,4.5,$$ - $$$,1329,"[['Good but no wow factor', 'Great Brunch'], ['01/06/2018', '01/06/2018']]",/Restaurant_Review-g186605-d1587791-Reviews-Bloom_Brasserie-Dublin_County_Dublin.html,d1587791,53.33376,-6.24474
183,29862,1,Bloom Brasserie,Dublin, 'Vegan Options',2,4.5,$$ - $$$,1329,"[['Good but no wow factor', 'Great Brunch'], ['01/06/2018', '01/06/2018']]",/Restaurant_Review-g186605-d1587791-Reviews-Bloom_Brasserie-Dublin_County_Dublin.html,d1587791,53.33376,-6.24474
184,29862,1,Bloom Brasserie,Dublin, 'Gluten Free Options',2,4.5,$$ - $$$,1329,"[['Good but no wow factor', 'Great Brunch'], ['01/06/2018', '01/06/2018']]",/Restaurant_Review-g186605-d1587791-Reviews-Bloom_Brasserie-Dublin_County_Dublin.html,d1587791,53.33376,-6.24474
185,29863,2,The Vintage Kitchen,Dublin,Irish',3,4.5,$$ - $$$,1644,"[['Plan on spending a while, for a truly fabu...', 'Wow'], ['01/07/2018', '01/06/2018']]",/Restaurant_Review-g186605-d3873866-Reviews-The_Vintage_Kitchen-Dublin_County_Dublin.html,d3873866,53.34684,-6.25571
186,29863,2,The Vintage Kitchen,Dublin, 'European',3,4.5,$$ - $$$,1644,"[['Plan on spending a while, for a truly fabu...', 'Wow'], ['01/07/2018', '01/06/2018']]",/Restaurant_Review-g186605-d3873866-Reviews-The_Vintage_Kitchen-Dublin_County_Dublin.html,d3873866,53.34684,-6.25571
187,29863,2,The Vintage Kitchen,Dublin, 'Soups',3,4.5,$$ - $$$,1644,"[['Plan on spending a while, for a truly fabu...', 'Wow'], ['01/07/2018', '01/06/2018']]",/Restaurant_Review-g186605-d3873866-Reviews-The_Vintage_Kitchen-Dublin_County_Dublin.html,d3873866,53.34684,-6.25571
188,29863,2,The Vintage Kitchen,Dublin, 'Vegetarian Friendly',3,4.5,$$ - $$$,1644,"[['Plan on spending a while, for a truly fabu...', 'Wow'], ['01/07/2018', '01/06/2018']]",/Restaurant_Review-g186605-d3873866-Reviews-The_Vintage_Kitchen-Dublin_County_Dublin.html,d3873866,53.34684,-6.25571
189,29863,2,The Vintage Kitchen,Dublin, 'Vegan Options',3,4.5,$$ - $$$,1644,"[['Plan on spending a while, for a truly fabu...', 'Wow'], ['01/07/2018', '01/06/2018']]",/Restaurant_Review-g186605-d3873866-Reviews-The_Vintage_Kitchen-Dublin_County_Dublin.html,d3873866,53.34684,-6.25571
190,29863,2,The Vintage Kitchen,Dublin, 'Gluten Free Options',3,4.5,$$ - $$$,1644,"[['Plan on spending a while, for a truly fabu...', 'Wow'], ['01/07/2018', '01/06/2018']]",/Restaurant_Review-g186605-d3873866-Reviews-The_Vintage_Kitchen-Dublin_County_Dublin.html,d3873866,53.34684,-6.25571
191,29864,3,Chapter One,Dublin,Irish',4,4.5,$$$$,2000,"[['Celebration Meal', 'Christmas Lunch'], ['01/03/2018', '01/02/2018']]",/Restaurant_Review-g186605-d696187-Reviews-Chapter_One-Dublin_County_Dublin.html,d696187,53.35423,-6.26389
192,29864,3,Chapter One,Dublin, 'European',4,4.5,$$$$,2000,"[['Celebration Meal', 'Christmas Lunch'], ['01/03/2018', '01/02/2018']]",/Restaurant_Review-g186605-d696187-Reviews-Chapter_One-Dublin_County_Dublin.html,d696187,53.35423,-6.26389
193,29864,3,Chapter One,Dublin, 'Contemporary',4,4.5,$$$$,2000,"[['Celebration Meal', 'Christmas Lunch'], ['01/03/2018', '01/02/2018']]",/Restaurant_Review-g186605-d696187-Reviews-Chapter_One-Dublin_County_Dublin.html,d696187,53.35423,-6.26389
194,29864,3,Chapter One,Dublin, 'Vegetarian Friendly',4,4.5,$$$$,2000,"[['Celebration Meal', 'Christmas Lunch'], ['01/03/2018', '01/02/2018']]",/Restaurant_Review-g186605-d696187-Reviews-Chapter_One-Dublin_County_Dublin.html,d696187,53.35423,-6.26389
195,29864,3,Chapter One,Dublin, 'Vegan Options',4,4.5,$$$$,2000,"[['Celebration Meal', 'Christmas Lunch'], ['01/03/2018', '01/02/2018']]",/Restaurant_Review-g186605-d696187-Reviews-Chapter_One-Dublin_County_Dublin.html,d696187,53.35423,-6.26389
196,29864,3,Chapter One,Dublin, 'Gluten Free Options',4,4.5,$$$$,2000,"[['Celebration Meal', 'Christmas Lunch'], ['01/03/2018', '01/02/2018']]",/Restaurant_Review-g186605-d696187-Reviews-Chapter_One-Dublin_County_Dublin.html,d696187,53.35423,-6.26389
197,29865,4,Dax Restaurant,Dublin,French',5,4.5,$$$$,771,"[['Wedding anniversary celebration', 'Highly recommend'], ['01/06/2018', '01/04/2018']]",/Restaurant_Review-g186605-d1146791-Reviews-Dax_Restaurant-Dublin_County_Dublin.html,d1146791,53.33939,-6.22182
198,29865,4,Dax Restaurant,Dublin, 'European',5,4.5,$$$$,771,"[['Wedding anniversary celebration', 'Highly recommend'], ['01/06/2018', '01/04/2018']]",/Restaurant_Review-g186605-d1146791-Reviews-Dax_Restaurant-Dublin_County_Dublin.html,d1146791,53.33939,-6.22182
199,29865,4,Dax Restaurant,Dublin, 'Contemporary',5,4.5,$$$$,771,"[['Wedding anniversary celebration', 'Highly recommend'], ['01/06/2018', '01/04/2018']]",/Restaurant_Review-g186605-d1146791-Reviews-Dax_Restaurant-Dublin_County_Dublin.html,d1146791,53.33939,-6.22182
200,29865,4,Dax Restaurant,Dublin, 'Healthy',5,4.5,$$$$,771,"[['Wedding anniversary celebration', 'Highly recommend'], ['01/06/2018', '01/04/2018']]",/Restaurant_Review-g186605-d1146791-Reviews-Dax_Restaurant-Dublin_County_Dublin.html,d1146791,53.33939,-6.22182
201,29865,4,Dax Restaurant,Dublin, 'Vegetarian Friendly',5,4.5,$$$$,771,"[['Wedding anniversary celebration', 'Highly recommend'], ['01/06/2018', '01/04/2018']]",/Restaurant_Review-g186605-d1146791-Reviews-Dax_Restaurant-Dublin_County_Dublin.html,d1146791,53.33939,-6.22182
202,29865,4,Dax Restaurant,Dublin, 'Vegan Options',5,4.5,$$$$,771,"[['Wedding anniversary celebration', 'Highly recommend'], ['01/06/2018', '01/04/2018']]",/Restaurant_Review-g186605-d1146791-Reviews-Dax_Restaurant-Dublin_County_Dublin.html,d1146791,53.33939,-6.22182
203,29865,4,Dax Restaurant,Dublin, 'Gluten Free Options',5,4.5,$$$$,771,"[['Wedding anniversary celebration', 'Highly recommend'], ['01/06/2018', '01/04/2018']]",/Restaurant_Review-g186605-d1146791-Reviews-Dax_Restaurant-Dublin_County_Dublin.html,d1146791,53.33939,-6.22182
204,29866,5,Lemon and Duke,Dublin,Irish',6,4.5,$$ - $$$,232,"[['LEMON & DUKE YOU HAVE TO TRY IT!', 'Weekend in Ireland'], ['01/08/2018', '01/07/2018']]",/Restaurant_Review-g186605-d11727304-Reviews-Lemon_and_Duke-Dublin_County_Dublin.html,d11727304,53.34107,-6.25933
205,29866,5,Lemon and Duke,Dublin, 'European',6,4.5,$$ - $$$,232,"[['LEMON & DUKE YOU HAVE TO TRY IT!', 'Weekend in Ireland'], ['01/08/2018', '01/07/2018']]",/Restaurant_Review-g186605-d11727304-Reviews-Lemon_and_Duke-Dublin_County_Dublin.html,d11727304,53.34107,-6.25933
206,29866,5,Lemon and Duke,Dublin, 'Pub',6,4.5,$$ - $$$,232,"[['LEMON & DUKE YOU HAVE TO TRY IT!', 'Weekend in Ireland'], ['01/08/2018', '01/07/2018']]",/Restaurant_Review-g186605-d11727304-Reviews-Lemon_and_Duke-Dublin_County_Dublin.html,d11727304,53.34107,-6.25933
207,29866,5,Lemon and Duke,Dublin, 'Bar',6,4.5,$$ - $$$,232,"[['LEMON & DUKE YOU HAVE TO TRY IT!', 'Weekend in Ireland'], ['01/08/2018', '01/07/2018']]",/Restaurant_Review-g186605-d11727304-Reviews-Lemon_and_Duke-Dublin_County_Dublin.html,d11727304,53.34107,-6.25933
208,29866,5,Lemon and Duke,Dublin, 'Vegetarian Friendly',6,4.5,$$ - $$$,232,"[['LEMON & DUKE YOU HAVE TO TRY IT!', 'Weekend in Ireland'], ['01/08/2018', '01/07/2018']]",/Restaurant_Review-g186605-d11727304-Reviews-Lemon_and_Duke-Dublin_County_Dublin.html,d11727304,53.34107,-6.25933
209,29866,5,Lemon and Duke,Dublin, 'Vegan Options',6,4.5,$$ - $$$,232,"[['LEMON & DUKE YOU HAVE TO TRY IT!', 'Weekend in Ireland'], ['01/08/2018', '01/07/2018']]",/Restaurant_Review-g186605-d11727304-Reviews-Lemon_and_Duke-Dublin_County_Dublin.html,d11727304,53.34107,-6.25933
210,29866,5,Lemon and Duke,Dublin, 'Gluten Free Options',6,4.5,$$ - $$$,232,"[['LEMON & DUKE YOU HAVE TO TRY IT!', 'Weekend in Ireland'], ['01/08/2018', '01/07/2018']]",/Restaurant_Review-g186605-d11727304-Reviews-Lemon_and_Duke-Dublin_County_Dublin.html,d11727304,53.34107,-6.25933
211,29867,6,Cafe Restaurant Riba,Dublin,Irish',7,4.5,$$ - $$$,326,"[['Good food and cosy', 'Always good'], ['01/05/2018', '01/02/2018']]",/Restaurant_Review-g186605-d5992693-Reviews-Cafe_Restaurant_Riba-Dublin_County_Dublin.html,d5992693,53.35279,-6.26152
212,29867,6,Cafe Restaurant Riba,Dublin, 'European',7,4.5,$$ - $$$,326,"[['Good food and cosy', 'Always good'], ['01/05/2018', '01/02/2018']]",/Restaurant_Review-g186605-d5992693-Reviews-Cafe_Restaurant_Riba-Dublin_County_Dublin.html,d5992693,53.35279,-6.26152
213,29867,6,Cafe Restaurant Riba,Dublin, 'Wine Bar',7,4.5,$$ - $$$,326,"[['Good food and cosy', 'Always good'], ['01/05/2018', '01/02/2018']]",/Restaurant_Review-g186605-d5992693-Reviews-Cafe_Restaurant_Riba-Dublin_County_Dublin.html,d5992693,53.35279,-6.26152
214,29867,6,Cafe Restaurant Riba,Dublin, 'Vegetarian Friendly',7,4.5,$$ - $$$,326,"[['Good food and cosy', 'Always good'], ['01/05/2018', '01/02/2018']]",/Restaurant_Review-g186605-d5992693-Reviews-Cafe_Restaurant_Riba-Dublin_County_Dublin.html,d5992693,53.35279,-6.26152
215,29867,6,Cafe Restaurant Riba,Dublin, 'Gluten Free Options',7,4.5,$$ - $$$,326,"[['Good food and cosy', 'Always good'], ['01/05/2018', '01/02/2018']]",/Restaurant_Review-g186605-d5992693-Reviews-Cafe_Restaurant_Riba-Dublin_County_Dublin.html,d5992693,53.35279,-6.26152
216,29867,6,Cafe Restaurant Riba,Dublin, 'Vegan Options',7,4.5,$$ - $$$,326,"[['Good food and cosy', 'Always good'], ['01/05/2018', '01/02/2018']]",/Restaurant_Review-g186605-d5992693-Reviews-Cafe_Restaurant_Riba-Dublin_County_Dublin.html,d5992693,53.35279,-6.26152
217,29868,7,Las Tapas de Lola,Dublin,Mediterranean',8,4.5,$$ - $$$,832,"[['Delicious', 'Highly recommended.'], ['01/02/2018', '12/30/2017']]",/Restaurant_Review-g186605-d4234586-Reviews-Las_Tapas_de_Lola-Dublin_County_Dublin.html,d4234586,53.33696,-6.26562
218,29868,7,Las Tapas de Lola,Dublin, 'European',8,4.5,$$ - $$$,832,"[['Delicious', 'Highly recommended.'], ['01/02/2018', '12/30/2017']]",/Restaurant_Review-g186605-d4234586-Reviews-Las_Tapas_de_Lola-Dublin_County_Dublin.html,d4234586,53.33696,-6.26562
219,29868,7,Las Tapas de Lola,Dublin, 'Spanish',8,4.5,$$ - $$$,832,"[['Delicious', 'Highly recommended.'], ['01/02/2018', '12/30/2017']]",/Restaurant_Review-g186605-d4234586-Reviews-Las_Tapas_de_Lola-Dublin_County_Dublin.html,d4234586,53.33696,-6.26562
220,29868,7,Las Tapas de Lola,Dublin, 'Vegetarian Friendly',8,4.5,$$ - $$$,832,"[['Delicious', 'Highly recommended.'], ['01/02/2018', '12/30/2017']]",/Restaurant_Review-g186605-d4234586-Reviews-Las_Tapas_de_Lola-Dublin_County_Dublin.html,d4234586,53.33696,-6.26562
221,29868,7,Las Tapas de Lola,Dublin, 'Vegan Options',8,4.5,$$ - $$$,832,"[['Delicious', 'Highly recommended.'], ['01/02/2018', '12/30/2017']]",/Restaurant_Review-g186605-d4234586-Reviews-Las_Tapas_de_Lola-Dublin_County_Dublin.html,d4234586,53.33696,-6.26562
222,29868,7,Las Tapas de Lola,Dublin, 'Gluten Free Options',8,4.5,$$ - $$$,832,"[['Delicious', 'Highly recommended.'], ['01/02/2018', '12/30/2017']]",/Restaurant_Review-g186605-d4234586-Reviews-Las_Tapas_de_Lola-Dublin_County_Dublin.html,d4234586,53.33696,-6.26562
223,29869,8,Keshk Cafe,Dublin,Mediterranean',9,4.5,$$ - $$$,533,"[['Amazing!!!!', 'Good middle eastern food'], ['01/02/2018', '12/28/2017']]",/Restaurant_Review-g186605-d2480052-Reviews-Keshk_Cafe-Dublin_County_Dublin.html,d2480052,53.33385,-6.24581
224,29869,8,Keshk Cafe,Dublin, 'Middle Eastern',9,4.5,$$ - $$$,533,"[['Amazing!!!!', 'Good middle eastern food'], ['01/02/2018', '12/28/2017']]",/Restaurant_Review-g186605-d2480052-Reviews-Keshk_Cafe-Dublin_County_Dublin.html,d2480052,53.33385,-6.24581
225,29869,8,Keshk Cafe,Dublin, 'Egyptian',9,4.5,$$ - $$$,533,"[['Amazing!!!!', 'Good middle eastern food'], ['01/02/2018', '12/28/2017']]",/Restaurant_Review-g186605-d2480052-Reviews-Keshk_Cafe-Dublin_County_Dublin.html,d2480052,53.33385,-6.24581
226,29869,8,Keshk Cafe,Dublin, 'Vegetarian Friendly',9,4.5,$$ - $$$,533,"[['Amazing!!!!', 'Good middle eastern food'], ['01/02/2018', '12/28/2017']]",/Restaurant_Review-g186605-d2480052-Reviews-Keshk_Cafe-Dublin_County_Dublin.html,d2480052,53.33385,-6.24581
227,29869,8,Keshk Cafe,Dublin, 'Vegan Options',9,4.5,$$ - $$$,533,"[['Amazing!!!!', 'Good middle eastern food'], ['01/02/2018', '12/28/2017']]",/Restaurant_Review-g186605-d2480052-Reviews-Keshk_Cafe-Dublin_County_Dublin.html,d2480052,53.33385,-6.24581
228,29869,8,Keshk Cafe,Dublin, 'Halal',9,4.5,$$ - $$$,533,"[['Amazing!!!!', 'Good middle eastern food'], ['01/02/2018', '12/28/2017']]",/Restaurant_Review-g186605-d2480052-Reviews-Keshk_Cafe-Dublin_County_Dublin.html,d2480052,53.33385,-6.24581
229,29869,8,Keshk Cafe,Dublin, 'Gluten Free Options',9,4.5,$$ - $$$,533,"[['Amazing!!!!', 'Good middle eastern food'], ['01/02/2018', '12/28/2017']]",/Restaurant_Review-g186605-d2480052-Reviews-Keshk_Cafe-Dublin_County_Dublin.html,d2480052,53.33385,-6.24581
230,29870,9,Beanhive,Dublin,Irish',10,4.5,$,692,"[['great coffee', 'Worth the wait'], ['01/06/2018', '01/06/2018']]",/Restaurant_Review-g186605-d6522141-Reviews-Beanhive-Dublin_County_Dublin.html,d6522141,53.33977,-6.25868
231,29870,9,Beanhive,Dublin, 'Cafe',10,4.5,$,692,"[['great coffee', 'Worth the wait'], ['01/06/2018', '01/06/2018']]",/Restaurant_Review-g186605-d6522141-Reviews-Beanhive-Dublin_County_Dublin.html,d6522141,53.33977,-6.25868
232,29870,9,Beanhive,Dublin, 'European',10,4.5,$,692,"[['great coffee', 'Worth the wait'], ['01/06/2018', '01/06/2018']]",/Restaurant_Review-g186605-d6522141-Reviews-Beanhive-Dublin_County_Dublin.html,d6522141,53.33977,-6.25868
233,29870,9,Beanhive,Dublin, 'Vegetarian Friendly',10,4.5,$,692,"[['great coffee', 'Worth the wait'], ['01/06/2018', '01/06/2018']]",/Restaurant_Review-g186605-d6522141-Reviews-Beanhive-Dublin_County_Dublin.html,d6522141,53.33977,-6.25868
234,29870,9,Beanhive,Dublin, 'Vegan Options',10,4.5,$,692,"[['great coffee', 'Worth the wait'], ['01/06/2018', '01/06/2018']]",/Restaurant_Review-g186605-d6522141-Reviews-Beanhive-Dublin_County_Dublin.html,d6522141,53.33977,-6.25868
235,29870,9,Beanhive,Dublin, 'Gluten Free Options',10,4.5,$,692,"[['great coffee', 'Worth the wait'], ['01/06/2018', '01/06/2018']]",/Restaurant_Review-g186605-d6522141-Reviews-Beanhive-Dublin_County_Dublin.html,d6522141,53.33977,-6.25868
236,29871,10,F.X. Buckley Steakhouse Temple Bar,Dublin,Steakhouse',11,4.5,$$ - $$$,2446,"[['Perfection!', 'Very nice place'], ['01/09/2018', '01/09/2018']]",/Restaurant_Review-g186605-d804494-Reviews-F_X_Buckley_Steakhouse_Temple_Bar-Dublin_County_Dublin.html,d804494,53.34458,-6.26379
237,29871,10,F.X. Buckley Steakhouse Temple Bar,Dublin, 'Irish',11,4.5,$$ - $$$,2446,"[['Perfection!', 'Very nice place'], ['01/09/2018', '01/09/2018']]",/Restaurant_Review-g186605-d804494-Reviews-F_X_Buckley_Steakhouse_Temple_Bar-Dublin_County_Dublin.html,d804494,53.34458,-6.26379
238,29871,10,F.X. Buckley Steakhouse Temple Bar,Dublin, 'European',11,4.5,$$ - $$$,2446,"[['Perfection!', 'Very nice place'], ['01/09/2018', '01/09/2018']]",/Restaurant_Review-g186605-d804494-Reviews-F_X_Buckley_Steakhouse_Temple_Bar-Dublin_County_Dublin.html,d804494,53.34458,-6.26379
239,29871,10,F.X. Buckley Steakhouse Temple Bar,Dublin, 'Gluten Free Options',11,4.5,$$ - $$$,2446,"[['Perfection!', 'Very nice place'], ['01/09/2018', '01/09/2018']]",/Restaurant_Review-g186605-d804494-Reviews-F_X_Buckley_Steakhouse_Temple_Bar-Dublin_County_Dublin.html,d804494,53.34458,-6.26379
240,29872,11,Bleecker Street Cafe Bar,Dublin,Irish',12,4.5,$$ - $$$,461,"[['Such a fun place to eat', 'Great place ...'], ['12/17/2017', '12/11/2017']]",/Restaurant_Review-g186605-d2459692-Reviews-Bleecker_Street_Cafe_Bar-Dublin_County_Dublin.html,d2459692,53.35723,-6.2641
241,29872,11,Bleecker Street Cafe Bar,Dublin, 'Bar',12,4.5,$$ - $$$,461,"[['Such a fun place to eat', 'Great place ...'], ['12/17/2017', '12/11/2017']]",/Restaurant_Review-g186605-d2459692-Reviews-Bleecker_Street_Cafe_Bar-Dublin_County_Dublin.html,d2459692,53.35723,-6.2641
242,29872,11,Bleecker Street Cafe Bar,Dublin, 'Cafe',12,4.5,$$ - $$$,461,"[['Such a fun place to eat', 'Great place ...'], ['12/17/2017', '12/11/2017']]",/Restaurant_Review-g186605-d2459692-Reviews-Bleecker_Street_Cafe_Bar-Dublin_County_Dublin.html,d2459692,53.35723,-6.2641
243,29872,11,Bleecker Street Cafe Bar,Dublin, 'European',12,4.5,$$ - $$$,461,"[['Such a fun place to eat', 'Great place ...'], ['12/17/2017', '12/11/2017']]",/Restaurant_Review-g186605-d2459692-Reviews-Bleecker_Street_Cafe_Bar-Dublin_County_Dublin.html,d2459692,53.35723,-6.2641
244,29872,11,Bleecker Street Cafe Bar,Dublin, 'Pub',12,4.5,$$ - $$$,461,"[['Such a fun place to eat', 'Great place ...'], ['12/17/2017', '12/11/2017']]",/Restaurant_Review-g186605-d2459692-Reviews-Bleecker_Street_Cafe_Bar-Dublin_County_Dublin.html,d2459692,53.35723,-6.2641
245,29872,11,Bleecker Street Cafe Bar,Dublin, 'American',12,4.5,$$ - $$$,461,"[['Such a fun place to eat', 'Great place ...'], ['12/17/2017', '12/11/2017']]",/Restaurant_Review-g186605-d2459692-Reviews-Bleecker_Street_Cafe_Bar-Dublin_County_Dublin.html,d2459692,53.35723,-6.2641
246,29872,11,Bleecker Street Cafe Bar,Dublin, 'Vegetarian Friendly',12,4.5,$$ - $$$,461,"[['Such a fun place to eat', 'Great place ...'], ['12/17/2017', '12/11/2017']]",/Restaurant_Review-g186605-d2459692-Reviews-Bleecker_Street_Cafe_Bar-Dublin_County_Dublin.html,d2459692,53.35723,-6.2641
247,29872,11,Bleecker Street Cafe Bar,Dublin, 'Gluten Free Options',12,4.5,$$ - $$$,461,"[['Such a fun place to eat', 'Great place ...'], ['12/17/2017', '12/11/2017']]",/Restaurant_Review-g186605-d2459692-Reviews-Bleecker_Street_Cafe_Bar-Dublin_County_Dublin.html,d2459692,53.35723,-6.2641
248,29873,12,PHX Bistro,Dublin,Irish',13,4.5,$$ - $$$,585,"[['Great Dinner', 'Yum!'], ['01/07/2018', '01/07/2018']]",/Restaurant_Review-g186605-d3674448-Reviews-PHX_Bistro-Dublin_County_Dublin.html,d3674448,53.34678,-6.28158
249,29873,12,PHX Bistro,Dublin, 'European',13,4.5,$$ - $$$,585,"[['Great Dinner', 'Yum!'], ['01/07/2018', '01/07/2018']]",/Restaurant_Review-g186605-d3674448-Reviews-PHX_Bistro-Dublin_County_Dublin.html,d3674448,53.34678,-6.28158
250,29873,12,PHX Bistro,Dublin, 'Vegetarian Friendly',13,4.5,$$ - $$$,585,"[['Great Dinner', 'Yum!'], ['01/07/2018', '01/07/2018']]",/Restaurant_Review-g186605-d3674448-Reviews-PHX_Bistro-Dublin_County_Dublin.html,d3674448,53.34678,-6.28158
251,29873,12,PHX Bistro,Dublin, 'Vegan Options',13,4.5,$$ - $$$,585,"[['Great Dinner', 'Yum!'], ['01/07/2018', '01/07/2018']]",/Restaurant_Review-g186605-d3674448-Reviews-PHX_Bistro-Dublin_County_Dublin.html,d3674448,53.34678,-6.28158
252,29873,12,PHX Bistro,Dublin, 'Gluten Free Options',13,4.5,$$ - $$$,585,"[['Great Dinner', 'Yum!'], ['01/07/2018', '01/07/2018']]",/Restaurant_Review-g186605-d3674448-Reviews-PHX_Bistro-Dublin_County_Dublin.html,d3674448,53.34678,-6.28158
253,29874,13,I Monelli,Dublin,Italian',14,4.5,$$ - $$$,418,"[['Best ""Real"" Italian food in Dublin', 'Exellent the best Italian Restaurant'], ['01/04/2018', '01/03/2018']]",/Restaurant_Review-g186605-d6542415-Reviews-I_Monelli-Dublin_County_Dublin.html,d6542415,53.31073,-6.28023
254,29874,13,I Monelli,Dublin, 'Mediterranean',14,4.5,$$ - $$$,418,"[['Best ""Real"" Italian food in Dublin', 'Exellent the best Italian Restaurant'], ['01/04/2018', '01/03/2018']]",/Restaurant_Review-g186605-d6542415-Reviews-I_Monelli-Dublin_County_Dublin.html,d6542415,53.31073,-6.28023
255,29874,13,I Monelli,Dublin, 'European',14,4.5,$$ - $$$,418,"[['Best ""Real"" Italian food in Dublin', 'Exellent the best Italian Restaurant'], ['01/04/2018', '01/03/2018']]",/Restaurant_Review-g186605-d6542415-Reviews-I_Monelli-Dublin_County_Dublin.html,d6542415,53.31073,-6.28023
256,29874,13,I Monelli,Dublin, 'Vegetarian Friendly',14,4.5,$$ - $$$,418,"[['Best ""Real"" Italian food in Dublin', 'Exellent the best Italian Restaurant'], ['01/04/2018', '01/03/2018']]",/Restaurant_Review-g186605-d6542415-Reviews-I_Monelli-Dublin_County_Dublin.html,d6542415,53.31073,-6.28023
257,29874,13,I Monelli,Dublin, 'Vegan Options',14,4.5,$$ - $$$,418,"[['Best ""Real"" Italian food in Dublin', 'Exellent the best Italian Restaurant'], ['01/04/2018', '01/03/2018']]",/Restaurant_Review-g186605-d6542415-Reviews-I_Monelli-Dublin_County_Dublin.html,d6542415,53.31073,-6.28023
